Simulation Number,PG.cFactor,ExitSlit.openingWidth,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.translationXerror,SU.translationYerror,M1.translationXerror,M1.translationYerror,M1.rotationXerror,M1.rotationYerror,M2.translationXerror,M2.translationYerror,M2.rotationXerror,M2.rotationYerror,PG.translationXerror,PG.translationYerror,PG.rotationXerror,PG.rotationYerror,M3.translationXerror,M3.translationYerror,M3.rotationXerror,M3.rotationYerror,M4.translationXerror,M4.translationYerror,M4.rotationXerror,M4.rotationYerror,M5.translationXerror,M5.translationYerror,M5.rotationXerror,M5.rotationYerror
2155,2.25,0.01,1100,1,300000.0,-0.0002062772064255548,0.00022391299342769958,-0.0001554248442913246,9.617595530362082e-05,-1.9278291515510652e-05,2.2195715954366302e-05,1.2321628302950933e-05,-9.359229376213515e-06,5.3217857157963655e-06,4.137396705464283e-05,-6.506316817414025e-05,-0.00021289926112988102,-3.637277034751501e-05,3.487511570802404e-05,0.0001268125388284611,-0.00025050944810341873,-4.866461806902467e-05,1.76627612146775e-05,-0.0001466223441219458,-0.00010462581948428472,-2.6859223271815758e-05,-5.513096586369646e-06,0.0001395367005781967,6.292628562215894e-05,-3.6485892084434135e-05,-3.796309064709415e-05
2156,2.25,0.01,1100,1,300000.0,-7.44759015677192e-07,0.00023253428750025083,-3.3313770180464744e-05,5.2799830316306346e-05,-1.3129607628567832e-05,2.2793191442150357e-05,0.00019451420473851657,-7.721434709019942e-05,2.5873255208989515e-05,-2.3975519268241365e-05,-0.00012629672663800435,-9.557479057610858e-05,-2.9921954508221273e-05,-1.3439484553494738e-05,-0.00018591759865269948,0.00020070371994894025,-4.617976039712958e-05,-2.1748689203867522e-05,2.303083382484202e-05,-3.261407999161141e-05,3.092806883590226e-05,1.1200736119395455e-05,-0.00028023534263807,0.00015466498016550653,-2.7638421660158997e-05,-3.4318167124048845e-05
2157,2.25,0.01,1100,1,300000.0,-0.00019960361455613273,-8.992360948680873e-05,0.00024931084699749887,-0.00029285734357997317,3.937789091948732e-05,-3.42850143239793e-05,8.616557694246838e-05,0.00019770282257060393,-1.788018257710671e-05,1.5083628308988467e-05,0.00026850738203917994,0.00028259035311087,4.68783696808881e-05,3.457203823507181e-05,-0.00013315065984513576,0.0002491929077463139,-2.2685509988139573e-06,1.9978894005734226e-05,-0.00024334035271886007,-0.00021393448494317764,-2.1806473185923883e-05,-3.3756336368527e-05,-2.580962788065942e-05,8.155538031208648e-05,-3.679792767727934e-05,1.4602120793945782e-05
2158,2.25,0.01,1100,1,300000.0,-0.00028246329670804225,0.0002496132538740337,-0.00021788216716579425,0.0002776721388287315,-1.8719543806620477e-05,-9.809961135810142e-06,-0.00028655797866145504,0.00016610510727743357,-3.972272288599418e-05,-6.502785593949132e-06,7.542278050135242e-05,0.0002833119388924379,1.7514637011880814e-05,-7.085282139135376e-06,0.00014158298149215503,8.107245357653442e-05,3.6279594527618864e-06,9.900290597759265e-06,-0.00011634114378858995,6.475665950082923e-05,2.956977604163248e-05,3.872484600725992e-05,1.7222069751426808e-05,-0.00017580095382114128,-1.7544116044634697e-05,1.413559428995063e-05
2159,2.25,0.01,1100,1,300000.0,-0.000168295982303845,3.9440906820692445e-05,-2.620898750256345e-06,-0.00010560923420602087,1.766388132840357e-05,-2.9724291480091103e-05,0.0002304755131726502,-9.986456531794232e-05,-3.303115919296135e-05,-4.9490675557976864e-05,-0.0001633316691337795,0.00013673911141028858,-3.413002896057259e-05,-1.2187982050200488e-05,0.00022715148245560718,0.00024974564517633646,-3.703132118969771e-05,7.190162140856226e-06,0.00025421768716090294,0.00022961669425148717,-1.1437814440711648e-05,-1.0735551874102608e-06,-0.00023361617033157347,0.00010975535195086326,-1.2292350377964256e-05,-3.9263349344548535e-05
2160,2.25,0.01,1100,1,300000.0,0.0001490478126837155,0.00021239386349843759,-0.00013510861373642257,5.0729294859603214e-05,-3.3951204278784535e-05,7.141906020859355e-06,4.176747018863207e-05,0.00027147405604096496,-2.2460485937278753e-05,-1.8496809335855435e-05,0.0002289577454267255,-0.00018263795204617614,4.768700874855627e-05,-5.264283105255807e-06,0.00021975528500835071,0.00012391367445881797,1.646035788192821e-06,-8.347760907648928e-06,0.0002961721455967125,9.015423501081404e-05,-5.138930381144214e-06,-1.4717498557386098e-05,-0.00021216686646374,0.00015090485290112239,-4.9705555672953105e-05,-4.286639244662436e-05
2161,2.25,0.01,1100,1,300000.0,-7.858365887158884e-05,0.00016220383973193387,0.00020543673325281955,-0.00011851011052269007,8.707344397677087e-06,-3.654023375041173e-05,5.551911147117742e-05,0.0002560651161629905,3.408897116948028e-05,-2.035351462074927e-05,-7.337743731940897e-05,-0.0001740460321132102,1.6657418981115678e-05,5.19160681082467e-06,-0.0002778063404345676,7.47628927107156e-05,2.19636024918057e-05,-3.0306693688752074e-05,-2.2574795128075338e-05,-0.0002041262421813441,-3.413733306488615e-05,2.9694664256016264e-05,0.00021044535955477974,0.0002909993773608774,1.2753478102924517e-05,-4.62504965734958e-06
2162,2.25,0.01,1100,1,300000.0,0.00019172270771345578,-0.00028029178232437385,-3.045965554559089e-05,-0.0002906991947806055,-4.504405896847772e-06,4.6030289212585736e-05,0.00017550174834655286,-0.0001997923886662331,-1.772606180699513e-05,4.030404771465535e-05,-0.00015719835537716866,0.00022320938961688507,-2.831374072803814e-05,-4.1124360783326e-05,6.11925863463564e-05,-5.6268147528958367e-05,-3.474417016045085e-05,-2.2058445926460526e-05,0.00027346690845834483,0.00016637892459556928,2.1802303004572468e-05,-4.378346864179453e-05,0.00027640428365886214,0.00011882063582711113,-3.616833908581436e-05,3.975430614720445e-05
2163,2.25,0.01,1100,1,300000.0,-1.1801663195429215e-05,7.591305228362349e-05,-8.569912605051078e-05,0.00018356456755857673,-4.2173070340448585e-05,-2.1958985956157906e-05,0.00026291861473336323,4.747629916793843e-06,-2.571922193695142e-05,-2.3889150620680222e-05,-1.1093740698374323e-05,0.0002958498289864759,3.0961949512510376e-05,2.2210265367050144e-06,-3.600465056847384e-05,0.0002512797572171719,7.675263480310856e-06,-1.957480763501155e-05,4.967707605863262e-07,0.0002593502711535159,-2.899466242974104e-05,-6.404518655734756e-06,-0.0002900490161431466,0.00011024384414227626,-1.1076397455850852e-05,2.2315587159054124e-05
2164,2.25,0.01,1100,1,300000.0,-0.00023793031683654422,0.00023586184241539582,0.00022409839395897535,-0.00010202045068174854,-3.8050141563716915e-05,-3.7399401597953255e-05,0.00017580777375057895,0.00017960875512061235,-3.0435750482256275e-05,2.742630677744848e-05,-0.00010185709841717435,-0.0002748754797574975,-3.2755999156122294e-05,2.828825329721132e-05,-4.5282077209349324e-05,-0.0002953950329797938,2.9724728239362526e-05,-2.0186781177290294e-05,-0.00011457759698931227,-0.00014264690310336172,1.0797735945532195e-05,-3.107335261229133e-05,3.679541362516472e-05,0.00017411871146197496,-4.642255250218508e-05,3.8545457597303146e-05
2165,2.25,0.01,1100,1,300000.0,3.165469602225854e-05,0.0002118158781041711,8.163705224512822e-05,-0.00010258642488656438,-4.3432728921670365e-05,-1.0252262094333774e-05,0.00018167111852199252,5.225088219861651e-05,1.3744704188862497e-05,-2.1543555155127937e-05,9.600829769724703e-05,-0.00029279149785940814,-1.2638457464927745e-05,5.263468248992322e-06,-1.1963893603289218e-05,2.1435978938506633e-05,-9.938882803430996e-06,2.2843834852648043e-06,0.0002842744305221716,0.0001656508891796681,-3.697126780769391e-05,4.4371760657345236e-05,-0.00016359513950540275,0.0001504516645050911,-2.1944492066339307e-05,5.4840785361900604e-06
2166,2.25,0.01,1100,1,300000.0,-0.00023509168289235593,0.0001120018722470254,2.977102868034748e-05,-2.0406091440394584e-05,-3.956285960837186e-05,4.992457402727103e-05,-4.537949699331208e-06,-0.00028449699820805573,-4.518120481657127e-05,-5.917293485495276e-06,4.708023123973945e-05,-0.00012081025063922392,1.5744618177821646e-05,-4.2063374039044936e-05,3.39611094605868e-05,0.0002683880354494407,9.785886175560012e-06,-3.3690548827215565e-05,0.00013322430092760557,-0.00013592918920626393,-7.435364936885872e-06,2.8811737875425114e-06,-6.00187946158463e-05,-5.2411926628031505e-05,-6.075595043304308e-06,4.682692566209387e-05
2167,2.25,0.01,1100,1,300000.0,0.0001562590331284798,-0.00026896654665559003,0.0001743758811563676,1.4805827875893224e-05,1.7280881740323466e-07,-4.764226049368337e-05,-0.00020047791886141557,-0.00011764800974542307,1.0743490572392945e-05,4.57815760589817e-06,0.00020647955959837906,-6.851722163474144e-05,7.467073928131562e-06,-1.7653461829994686e-05,-3.9901113778470596e-05,0.00026204486654547347,-8.868891857980829e-06,2.1121400584839778e-05,-0.00017517495863325722,0.00020280267485407922,4.8246765197826847e-05,-1.245808459311586e-05,-1.998647584881949e-05,-0.0002662299561664061,2.5039829800742003e-05,1.5258956349704271e-07
2168,2.25,0.01,1100,1,300000.0,-8.895627030251727e-05,0.00018974071822397046,-0.00021859532985035713,0.0002620433385285183,-4.438901726294888e-05,2.2604746831620576e-05,-0.00019947988250014755,-0.00026803297977428853,4.9355963319096134e-05,-3.695776716423478e-05,-0.00019547070121144416,7.667896711347188e-05,-2.8973710939965815e-05,4.601439595672093e-05,0.00017276845990394404,0.0002959365402951352,9.116352488604865e-06,1.5302838304493954e-05,0.0002825285038267691,8.149986937840901e-05,4.085595124230057e-05,3.255442555444012e-05,-0.00011817696313717302,-0.0002841755075027587,1.8014663436635843e-05,1.665287305800654e-05
2169,2.25,0.01,1100,1,300000.0,-0.00013376599248497673,-0.0001901170921905428,-6.286966443679284e-05,4.180016164600489e-05,4.2704115513376747e-05,2.0451264567907734e-05,-0.00027292610759611344,0.0002828948492038526,-1.2349659114987436e-05,9.782587522966193e-06,-0.0002702412209249686,-6.507713102516053e-05,4.815373533632126e-06,3.397215022405115e-05,-9.791297994312767e-05,-0.0001160548192472981,2.003448033759172e-05,-2.421753492462526e-05,-8.917984913022235e-05,-0.00025233146112075395,-4.779045262137599e-05,-4.415229063200111e-05,0.0001708580016406592,0.0001319247485472666,1.9469901367781717e-05,4.4503564942029136e-05
2170,2.25,0.01,1100,1,300000.0,0.0002380498134202758,6.827829299622267e-05,0.00011460414638828808,-5.544621843128289e-05,-4.165233143657271e-05,2.1602887580356415e-05,-0.0002556921405411055,2.0679690831575982e-06,4.945705982484658e-05,3.796955038787863e-05,0.00017393259585011232,-0.0001617176400021275,-4.394552714162741e-05,-3.123356005334367e-05,-5.7946484171446795e-05,6.649215619395125e-05,-3.1613547848366956e-05,-5.636664366481484e-06,-0.00029559428384787136,0.00011720879071002723,-1.3593645252436128e-05,2.1309590159334937e-05,0.0001074449606918826,3.415366287820831e-05,2.4342557806084348e-05,-2.179603042656154e-05
2171,2.25,0.01,1100,1,300000.0,0.00015721250697479277,-8.312825965098292e-05,-0.0002855038584089697,3.5088425516923956e-05,4.521087665870844e-05,-1.4599886163900723e-05,0.00010963609671488803,3.7319766282295985e-05,-3.461386389801453e-05,-1.9568266029048847e-06,-0.00026194209201578164,0.0002284785261791067,7.603153171256625e-06,8.696513994976287e-06,-0.0001478506519596519,0.00019915453791961168,2.7833719332488848e-05,-7.179765551623783e-07,-0.00016076273962487928,-0.0002753501087034607,1.2877898636197734e-05,1.5668869897910412e-05,0.00024694466625854483,6.686348980244954e-05,3.874402831567309e-05,3.46940403753979e-05
2172,2.25,0.01,1100,1,300000.0,8.663489220105239e-05,-6.113074414085392e-05,-0.00010412117497131309,-8.455408322000831e-05,-1.568707605282538e-05,-3.1554072218192895e-05,0.00022700869476142955,0.00015762944565416847,2.6972585867890543e-05,-1.3334425634896989e-05,-0.00024097604186581174,8.276238140554702e-05,-3.759327783298843e-05,3.891790836278369e-05,-0.0002473592283441357,8.644643958609903e-05,4.503478334541182e-05,1.3027914425790502e-05,-0.00021245890549977223,-5.9144857951532316e-05,-2.30886538587067e-05,1.226240532565316e-05,0.0001056657491133406,-0.00014390764475108035,-4.486010584192263e-05,3.894220320021596e-05
2173,2.25,0.01,1100,1,300000.0,-0.0001295483447495336,-0.00023340214019476705,-1.4784549919380214e-06,0.00021058048019283459,-3.666841810094479e-05,-3.154999473051578e-05,-0.00018321292878337354,0.0001960868063479115,-1.9848602089287732e-07,3.7560799020684936e-05,-0.00013930631393734686,0.00020750095772074803,3.244162314249906e-05,3.157219536007554e-05,3.953734197508174e-05,3.182498333020043e-05,-3.3511226157885576e-06,-2.2472427274564868e-05,-6.0929167658421555e-05,-0.00023316318326766812,-1.5764148207530883e-05,-2.745904709579571e-05,-0.00021791887764723098,-0.00013986197084919527,-2.990698177521544e-06,-2.1146762088821926e-05
2174,2.25,0.01,1100,1,300000.0,-0.0002039661662821182,0.00024101848418203714,-6.39643575284223e-05,-0.0001797479505597594,4.858649020565735e-05,-4.325213371436758e-05,0.00015610022957126413,0.0002685112892874453,-1.0620295965621162e-05,3.901942627954573e-05,-0.00024011576417901342,-0.0001601512511271257,-2.939759841637696e-05,4.264767187359831e-05,9.327913497506301e-05,4.877079697455331e-05,-1.8101878393310022e-05,-1.019914551948826e-05,-7.316658206948901e-06,7.063698854570889e-05,2.834086323827664e-06,2.301841440067813e-05,-2.3295611580435817e-05,-0.0001167091064482985,6.8964733537273524e-06,2.6869455472163427e-05
2175,2.25,0.01,1100,1,300000.0,-0.00023146965235010275,8.498740761062474e-06,0.00017387153738595174,-0.0002495814871556527,-3.751915643805466e-05,4.657212689641412e-05,-0.00023649253828705798,4.96583563608061e-05,1.2652987853424827e-05,-4.962768775382202e-05,-0.00013810656208214196,0.00021451450668233423,-4.956498335261819e-05,-3.749207972968236e-05,-0.00017441063024350707,2.2780948696245228e-05,-2.983321709486555e-05,4.689418576707739e-05,0.0002561777473618435,-0.00020700983193030267,-2.5515150537837006e-05,-4.8163112648717455e-05,-0.00011197271249015342,-2.7893843229610457e-05,-3.564686161878438e-05,-6.922976830063979e-06
2176,2.25,0.01,1100,1,300000.0,0.0001869906785590497,-7.866886595694252e-05,-2.335163026940775e-05,-3.275247493614427e-05,3.225531442437659e-05,-3.9672534490769585e-05,3.815943395672354e-05,4.5163310932250244e-05,-3.080949326980679e-05,4.2915802288925695e-05,-0.0002250230486692817,-3.9650293566834594e-05,-1.1432165408737537e-05,-4.407338343652825e-06,-0.00012200980863699684,0.0002162477264707156,-4.17937257700486e-05,-5.668147519531564e-06,-0.00022128738765467472,-0.0002080461351397867,1.2672833186044514e-05,-3.5916166123321506e-06,-0.00016078890572286724,0.00012279703664653396,2.3207776782786345e-05,-3.062394573509465e-05
2177,2.25,0.01,1100,1,300000.0,-2.9992035969405575e-05,-0.0001957517785989585,-0.00024977946165670765,0.000294213813729924,-3.717190912197861e-05,-2.1871125842166384e-05,-0.00027871635552582745,-5.767006176831942e-05,-2.885062743928373e-05,2.0121367969038648e-05,8.769502822576628e-05,0.0002550593382292376,-2.0317146475531135e-05,1.9455489383692027e-06,-2.629264478340367e-05,-8.1795952562755e-05,3.468574136944888e-05,-9.433053189065886e-06,0.00027788123606535536,-0.00018814789453835807,-2.3527251077762334e-05,4.297370297251019e-05,0.00023743037192651932,1.9597173520242983e-08,2.1067489648414927e-05,-8.343283119588528e-06
2178,2.25,0.01,1100,1,300000.0,-9.935172433813092e-05,-0.00016956453972992642,-0.00018767914573143254,1.3052936941078321e-05,9.733564464524313e-06,4.0651516739392196e-05,-2.4343314870038104e-05,5.2674970012443095e-05,-3.6126798824524065e-05,4.234126298083047e-05,0.00010326015222089066,0.000245452129132108,-2.0888599402695973e-05,1.5901106590283016e-05,0.00016993595161196812,-0.00024225330369251948,-1.7177412826326233e-05,-1.5160851375678375e-05,-0.00015443263450142032,-0.00017892833916353072,3.0111231270541187e-05,8.26487391105889e-06,0.00014165009398781265,0.00010833853106765668,-4.2393566505910974e-05,5.768934300188569e-06
2179,2.25,0.01,1100,1,300000.0,0.0001262287060196518,-0.00026126628232653456,-0.00017468155965278247,-0.00013438940094893863,4.9512130947706566e-05,-2.262191804787358e-05,-0.00014368057970321217,-0.0002120604361177729,3.0497612196868594e-05,2.1461081558572067e-05,0.00023089459236276744,3.609450645981232e-05,-3.876771428772232e-05,-6.396089724169505e-06,0.0001920895259751579,0.0002879669837924349,-4.5110439561757056e-05,-3.1501269435287106e-05,5.212738338675199e-05,0.00016741930249266018,7.577718873678296e-06,1.909730716711732e-05,-0.0002605095575868378,0.00025911107074863673,1.9862960878404134e-05,-2.581170092156161e-05
2180,2.25,0.01,1100,1,300000.0,0.00024126509521674107,9.889313025481216e-05,-0.00010990669164000284,0.0002990706999758575,-3.0052660091818885e-05,4.2997216925461564e-05,-1.5815843821698357e-06,1.5662153761818545e-05,4.2081127075677644e-05,-4.007255895772706e-05,-0.0002161179748113525,0.00010146366385045355,-2.0258863942796248e-05,-1.8208221094987424e-05,-0.00017318361226609182,0.00028373834976314077,-4.56772421578889e-05,1.759590389131884e-05,-0.00019266278109126357,-1.2992941327346936e-05,-4.386854752774666e-05,3.5473675570236496e-05,0.00024177824698322386,0.00013884743945016408,2.8013435609960115e-05,2.243348511366365e-05
2181,2.25,0.01,1100,1,300000.0,4.7134603579614674e-05,9.772199456679317e-05,0.00022977814253097192,0.00027118992397299487,-1.9797723851409476e-05,6.38316430147072e-06,-0.00018493573772872834,-0.00028453954007339567,-3.340980000436705e-05,1.5989617347915985e-05,-0.00021429753997007214,-0.00026311758343900674,2.485867725399835e-06,-2.0912492529187715e-06,0.0001446655790869497,4.803705422668322e-05,-1.76826979250364e-05,2.4060874187101617e-05,-0.00029084681796076036,-4.9022942824531845e-05,3.149548355985686e-05,1.4970329474075119e-05,0.00016995531857674355,0.0001670448659915676,-1.0593174370638993e-05,1.6291430991562213e-05
2182,2.25,0.01,1100,1,300000.0,-0.00020969782145179497,-0.00014448313528513037,0.00026050764401203147,0.0002836040637963589,4.110981745753796e-05,-1.138535588535771e-05,8.25275665717177e-05,0.00018202519937668058,2.775077056425449e-06,-2.361948242169234e-05,8.549986214675574e-06,-5.104392174332058e-05,1.2889821035676645e-05,3.593174270434554e-06,-7.363035457507211e-05,0.0002591726284580657,-2.3225239019239143e-07,3.4120129245978786e-05,-2.446251210089104e-06,-0.000234772959542867,1.6220820098416867e-05,2.7398016670605615e-05,-0.00023855167536824675,-0.00028098823951759307,-1.8037628282165006e-05,3.171554327635478e-05
2183,2.25,0.01,1100,1,300000.0,0.0002394020819994341,-8.89641379754939e-05,-0.0002733306150384602,0.000294099739540862,-6.462185800021656e-06,3.2092022442291945e-05,-0.00027828982152349683,-0.00021144808311482214,-2.7342938873551983e-05,-2.0376365360352062e-06,-9.437683155676962e-05,3.615564431893204e-06,-3.960869860714742e-05,4.682146292552883e-05,-3.379278207262188e-05,0.00024224590669267703,-1.3497077154325764e-05,-2.89406492699974e-05,1.1048012681630641e-05,-0.0002687625396489658,-1.1472846761429957e-05,-1.8091032610514915e-05,-0.00027216667368836444,0.00022700154701996378,-8.159321715102876e-06,-4.062180830176435e-05
